review_text,processed_text,label,source
Hàng date mới.,hàng date,1,tiki_sentiment
36168892104,36168892104,0,dduongdev_shopee_raw
85051738444,85051738444,0,dduongdev_shopee_raw
"Rất ưng ý , sẽ ủng hộ shop tiếp.",ưng_ý ủng_hộ shop tiếp,1,tiki_sentiment
46854349286,46854349286,0,dduongdev_shopee_raw
14705110256,14705110256,1,dduongdev_shopee_raw
Có ghi chú shop 5 đen 5 xám rùi n vẫn gửi 10 đen😭😭😭.,ghi_chú shop đen xám rùi gửi 10 đen,0,tiki_sentiment
Thời gian giao hàng chậm Chất lượng sản phẩm tốt.,thời_gian giao hàng chậm chất_lượng sản_phẩm,1,tiki_sentiment
khá hài lòng về sản phẩm. giao hàng rất nhanh. đóng gói cẩn thận.,hài_lòng sản_phẩm giao hàng đóng_gói cẩn_thận,1,tiki_sentiment
Rất không đáng tiền Chất lượng sản phẩm rất kém.,tiền chất_lượng sản_phẩm kém,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng hơi chậm.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền thời_gian giao hàng hơi chậm,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời,rất ưng ý.",chất_lượng sản_phẩm tuyệt_vời ưng_ý,1,tiki_sentiment
i Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng,1,tiki_sentiment
12399186148,12399186148,0,dduongdev_shopee_raw
58116914063,58116914063,0,dduongdev_shopee_raw
Sẽ ủng hộ shop nhiều hơn.,ủng_hộ shop,1,tiki_sentiment
Chất lượng sản phẩm tạm được Shop phục vụ rất tốt đg chỉ hơi ẩu nhưng tóm lại hợp với giá tiền bn nào đg xem hàng trg thời kỳ 63k thì mua luôn đi nhé ko phải trần chừ Rất đáng tiền Vải mỏng.,chất_lượng sản_phẩm tạm shop phục_vụ đg hơi ẩu tóm_lại hợp giá tiền bn đg hàng trg thời_kỳ 63 mua đi trần_chừ tiền vải mỏng,1,tiki_sentiment
81993219538,81993219538,1,dduongdev_shopee_raw
Hài lòng !,hài_lòng,1,tiki_sentiment
Váy siêu xinh luôn.,váy siêu_xinh,1,tiki_sentiment
Áo đẹp lắm lắm luôn ạ dày đẹp.,áo đẹp dày đẹp,1,tiki_sentiment
"Sản phẩm này hình như có liên kết với bên sữa Mornaga thì phải, mình thấy có logo sữa song song với Calbee.",sản_phẩm hình_như liên_kết sữa mornaga logo sữa song_song calbee,0,tiki_sentiment
72863189090,72863189090,1,dduongdev_shopee_raw
Vải hơi xấu.,vải hơi xấu,0,tiki_sentiment
"Chất liệu vải xấu, không như hình.",chất_liệu vải xấu hình,0,tiki_sentiment
Balo rất đẹp.,balo đẹp,1,tiki_sentiment
Áo khá đẹp mặc dù giá rẻ tuy nhiên shop giao nhầm mau.,áo đẹp mặc_dù giá rẻ tuy_nhiên shop giao nhầm mau,0,tiki_sentiment
"Duong may hoi au, cac diem doi xung khong bang nhau bi lech ph hop gia tien.",duong may_hoi au cac diem_doi xung_khong bang bi_lech ph hop gia_tien,0,tiki_sentiment
Đẹp mê hồn.,đẹp mê_hồn,1,tiki_sentiment
Hang qua dêu khong giong nhu hình đặt.,hang dêu khong giong nhu_hi_nh,0,tiki_sentiment
Lần sau có nhu cầu nhất định mình sẽ mua.,nhu_cầu nhất_định mua,1,tiki_sentiment
Có đủ bộ chén cho cả nhà ăn luôn rồi hehe.,chén hehe,1,tiki_sentiment
"Nhưng ko nên gập lưng túi làm nó bị gãy rất mất dáng, cũng ko cho hộp giấy hãy bọc nylon.",gập lưng túi gãy mất_dáng hộp giấy bọc nylon,0,tiki_sentiment
60900479281,60900479281,0,dduongdev_shopee_raw
"Form khá ổn, lót giày và phần upper khá mỏng nhưng phù hợp với mức giá.",form ổn_lót giày upper mỏng phù_hợp giá,1,tiki_sentiment
Hang dep lam shop.,hang dep_lam shop,1,tiki_sentiment
"Shop giao hàng nhanh lắm luôn, em check cũng ổn lắm :3 5 sao ạ :333 mãi iuuu shop <3.",shop giao hàng check ổn 333 mãi iuuu shop,1,tiki_sentiment
Giao hàng nhanh trong vòng 1ngày Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,giao hàng vòng chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền thời_gian giao hàng,1,tiki_sentiment
Cám ơn shop nhiều nèii ❤.,cám_ơn shop nèii,1,tiki_sentiment
"quần đẹp, giao nhanh cực hihi.",quần đẹp giao cực hihi,1,tiki_sentiment
Áo đẹp nhưng hơi nhăn xíu..chắc giặt sẽ hết..hình thêu đẹp!,áo đẹp hơi nhăn_xíu giặt hình_thêu đẹp,1,tiki_sentiment
Màu nâu y ảnh.,màu nâu y_ảnh,1,tiki_sentiment
"Hàng đẹp, ship nhanh ạ, cảm ơn shop <3.",hàng đẹp giao hàng cảm_ơn shop,1,tiki_sentiment
31233799576,31233799576,0,dduongdev_shopee_raw
Mặc trời mùa đông chết rét.,mặc trời mùa đông chết rét,0,tiki_sentiment
Đáng đồng tiền Đáng đồng tiền.,đồng_tiền đồng_tiền,1,tiki_sentiment
Hàng rất ưng ý ạk 😽 màu rất bắt ảnh.,hàng ưng_ý ạk màu bắt ảnh,1,tiki_sentiment
Sau bao nhiêu lần mua áo trên shopee lần này mình rất hài lòng.,bao_nhiêu mua áo shopee hài_lòng,1,tiki_sentiment
Sẽ tiếp tục ủng hộ.,tiếp_tục ủng_hộ,1,tiki_sentiment
Còn được tặng đồ buột tóc nữa...rất là ưng.,tặng đồ buột_tóc ưng,1,tiki_sentiment
80031673545,80031673545,0,dduongdev_shopee_raw
Ko giong hinh.,giong hinh,0,tiki_sentiment
Chất lượng cao khỏi bàn.,chất_lượng bàn,1,tiki_sentiment
Nói chung là đẹp.,nói_chung đẹp,1,tiki_sentiment
79728580987,79728580987,0,dduongdev_shopee_raw
"Vải mềm, mặc dễ chịu.",vải mềm_mặc dễ_chịu,1,tiki_sentiment
85751264933,85751264933,0,dduongdev_shopee_raw
87577118054,87577118054,0,dduongdev_shopee_raw
14791826195,14791826195,0,dduongdev_shopee_raw
"Màu áo đẹp hơn trong ảnh, tuy nhiên áo không giống hình lắm và áo chật dù mình chỉ 50kg @@.",màu áo đẹp ảnh tuy_nhiên áo giống_hình áo chật 50 kg,1,tiki_sentiment
79333390415,79333390415,0,dduongdev_shopee_raw
Nói chung rất ok.,nói_chung,1,tiki_sentiment
Rất ngon nhưng mà theo em thì nên xé nhỏ khô lại.,ngon nhưng_mà xé khô,1,tiki_sentiment
39559089666,39559089666,0,dduongdev_shopee_raw
"Shop tư vấn nhiệt tình, mua nhiều sách của shop lắm rùi í ưng í cực lun ạ!",shop tư_vấn nhiệt_tình mua sách shop rùi ưng cực lun,1,tiki_sentiment
29952828614,29952828614,0,dduongdev_shopee_raw
Còn đc tặng thêm ảnh nữa.,tặng ảnh,1,tiki_sentiment
Chất vải đẹp túi rất xinh 😍.,chất vải đẹp túi xinh,1,tiki_sentiment
36045462525,36045462525,0,dduongdev_shopee_raw
Ánh sáng tốt.,ánh_sáng,0,tiki_sentiment
Chất đẹp mặc lên dáng ^^.,chất đẹp mặc dáng,1,tiki_sentiment
Mầu ko đc sáng trắng vẫn pha vàng hối hận khi mua sản phẩm này.,mầu trắng pha vàng hối_hận mua sản_phẩm,0,tiki_sentiment
Ao dep lam nhu hinh.,ao dep_lam nhu_hinh,1,tiki_sentiment
Chất lượng sản phẩm tốt Giá cả chấp nhận được Thời gian giao hàng nhanh.,chất_lượng sản_phẩm giá_cả chấp_nhận thời_gian giao hàng,1,tiki_sentiment
Sản phẩm tốt.,sản_phẩm,1,tiki_sentiment
Bạn chủ shop rất nhiệt tình và uy tín.,chủ shop nhiệt_tình uy_tín,1,tiki_sentiment
30272767229,30272767229,1,dduongdev_shopee_raw
"Tất chất liệu thoáng chân nhé, đi dễ chịu nha.",tất chất_liệu thoáng chân đi dễ_chịu nha,1,tiki_sentiment
86509453777,86509453777,0,dduongdev_shopee_raw
25481050980,25481050980,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền.,chất_lượng sản_phẩm tuyệt_vời tiền thời_gian giao hàng tiền,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng,1,tiki_sentiment
35875244528,35875244528,0,dduongdev_shopee_raw
27741121411,27741121411,0,dduongdev_shopee_raw
78244019468,78244019468,0,dduongdev_shopee_raw
"Váy đẹp, giao hàng nhanh ạ.",váy đẹp giao hàng,1,tiki_sentiment
Hơi nhỏ nha ad.,hơi nha admin,0,tiki_sentiment
67976497393,67976497393,0,dduongdev_shopee_raw
Chắc do shop nhầm lẫn huhihi.,shop nhầm_lẫn huhihi,1,tiki_sentiment
"Áo đẹp , sp tốt.",áo đẹp sản_phẩm,1,tiki_sentiment
79237386061,79237386061,1,dduongdev_shopee_raw
"Ô có hơi ""mỏng manh"" một chút.",hơi mỏng_manh một_chút,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, rất ưng ý.",chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền thời_gian giao hàng ưng_ý,1,tiki_sentiment
"Quần zin trơn tui đặt màu xám mà đưa màu gì đâu k à, xấu hoắc, k giống với hình ảnh.",quần zin trơn tui màu xám màu xấu_hoắc hình_ảnh,0,tiki_sentiment
Sản phẩm tốt .,sản_phẩm,1,tiki_sentiment
87748304947,87748304947,0,dduongdev_shopee_raw
"Mk dat mau hong ma shop,thui mau vag cug tam vay.",dat mau hong ma shop thui mau vag cug tam vay,0,tiki_sentiment
14573899937,14573899937,0,dduongdev_shopee_raw
Sọc áo màu xám k phải màu xanh nên trông cũ.,sọc áo màu xám màu xanh trông cũ,0,tiki_sentiment
Khá okie. :))).,okie,1,tiki_sentiment
Pin hơi kém.,pin hơi kém,0,tiki_sentiment
14219136089,14219136089,1,dduongdev_shopee_raw
11003979439,11003979439,1,dduongdev_shopee_raw
"1 trong ít shop bán đồ freesize mà k bị rộng hay dài quá so với mình, vải đẹp, nói chung là ưng.",shop đồ freesize rộng vải đẹp nói_chung ưng,1,tiki_sentiment
Váy đẹp y hình.,váy đẹp y_hình,1,tiki_sentiment
Hài lòng với trải nghiệm 2 lần mua hàng tại shop.,hài_lòng trải_nghiệm mua hàng shop,1,tiki_sentiment
áo may như vậy ai dám mặc .. làm ăn uy tín chúc .. shop măck đc kg tui tặng cho .. uổng tiền mua.,áo may như_vậy dám mặc làm_ăn uy_tín_chúc shop măck kg tui tặng uổng tiền mua,0,tiki_sentiment
32000510835,32000510835,0,dduongdev_shopee_raw
Lỡ mua rồi mà chắc k dám dùng cho bé.,lỡ mua dám bé,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời tiền shop phục_vụ đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,rất vừa và dễ thương cho shop 10 sao luôn nè.",chất_lượng sản_phẩm tuyệt_vời shop phục_vụ râ va dễ_thương shop 10 ne,1,tiki_sentiment
"Chất lượng sản phẩm y hình, mặc rất thích.",chất_lượng sản_phẩm y_hình mặc,1,tiki_sentiment
28928225311,28928225311,0,dduongdev_shopee_raw
30360464465,30360464465,0,dduongdev_shopee_raw
"Chất lượng OK, dùng khá tiện.",chất_lượng tiện,1,tiki_sentiment
Shop bán nhiều sản phẩm hơn nữa nhé để có nhiều sự lựa chọn.,shop sản_phẩm hơn_nữa lựa_chọn,1,tiki_sentiment
Giá lại hạt dẻ.,giá hạt_dẻ,1,tiki_sentiment
16830711085,16830711085,1,dduongdev_shopee_raw
16970495877,16970495877,0,dduongdev_shopee_raw
"Bộ quần áo rất đẹp, mình mua cho bố, bố rất thích.",quần_áo đẹp mua bố bố,1,tiki_sentiment
Sp tạm được.,sản_phẩm tạm,1,tiki_sentiment
"Nhân viên giao hàng quá đáng , giao hàng mà ko giao tới tận nhà.mà.còn bắt khách hàng ra địa điểm hắn nói để lấy hàng.",nhân_viên giao hàng giao hàng giao tận mà_còn bắt khách_hàng địa_điểm hắn hàng,0,tiki_sentiment
Shop còn tặng kèm quà.,shop tặng kèm quà,1,tiki_sentiment
Sp quá xấu so với hình đăng.,sản_phẩm xấu hình đăng,0,tiki_sentiment
"Sp nóng, như mặc áo mưa vậy.",sản_phẩm nóng mặc áo_mưa,0,tiki_sentiment
"Sp dong goi can than, vai len dep.minh rat hai long ve sp.",sản_phẩm dong_goi can than vai len dep_minh rat hai long_ve sản_phẩm,1,tiki_sentiment
15319884093,15319884093,0,dduongdev_shopee_raw
85768428605,85768428605,0,dduongdev_shopee_raw
Mua 3 cái về ko vừa cái nào mặc dù nhìn trong ảnh rất rộng.,mua mặc_dù ảnh rộng,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,rat hai long,cam on shop.",chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rat hai long cam_on shop,1,tiki_sentiment
16217369985,16217369985,1,dduongdev_shopee_raw
33463709918,33463709918,0,dduongdev_shopee_raw
Âm bass và âm kick nghe phê vl.,âm_bass âm_kick phê_vl,1,tiki_sentiment
áo đẹp. giao hàng nhanh nữa nè. gói sản phẩm chắc chắn.,áo đẹp giao hàng nè_gói sản_phẩm chắc_chắn,1,tiki_sentiment
77085142471,77085142471,1,dduongdev_shopee_raw
Form áo hơi rộng nhưng mặc lên vẫn xinh nha.,form áo_hơi rộng mặc xinh_nha,1,tiki_sentiment
15718667039,15718667039,0,dduongdev_shopee_raw
15300390360,15300390360,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời co dãn tốt.,chất_lượng sản_phẩm tuyệt_vời co_da tô,1,tiki_sentiment
Chất lượng sp rất tốt ❤️❤️❤️.,chất_lượng sản_phẩm,1,tiki_sentiment
Mất công đổi trả.,công_đổi,0,tiki_sentiment
40704379256,40704379256,0,dduongdev_shopee_raw
Tốt trong tầm giá.,tầm giá,1,tiki_sentiment
Đẹp chất lượng tạm đc Chất lượng sản phẩm tuyệt vời.,đẹp chất_lượng tạm chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
"Chất vải đẹp, form áo đẹp.",chất vải đẹp form áo đẹp,1,tiki_sentiment
Chị chủ rất nhiệt tình ak.,chủ nhiệt_tình ak,1,tiki_sentiment
Măc thich lắm.,măc thich,1,tiki_sentiment
43565272747,43565272747,0,dduongdev_shopee_raw
83243173091,83243173091,0,dduongdev_shopee_raw
Chất lượng sản phẩm rất tốt.,chất_lượng sản_phẩm,1,tiki_sentiment
Áo đẹp lắm na.,áo đẹp na,1,tiki_sentiment
41183677520,41183677520,0,dduongdev_shopee_raw
Áo xinh lắm nhé mấy nàng ❤ với giá này thì áo vậy là đẹp rồi !,áo xinh mấy nàng giá áo đẹp,1,tiki_sentiment
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,thời_gian giao hàng đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
90713307424,90713307424,0,dduongdev_shopee_raw
Hàg y hình.,hàg y_hình,1,tiki_sentiment
Dày dặn chất mịn!!,dày dặn chất mịn,1,tiki_sentiment
😘😘😘 Shop phục vụ rất tốt.,shop phục_vụ,1,tiki_sentiment
C chủ shop nhiệt tình 💋.,chủ_shop nhiệt_tình,1,tiki_sentiment
Hàng tốt ạ.,hàng,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn.,chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
"vãi mát rất dễ thương,nhưng kimono cần làm thun lưng rộng rãi tý sẽ thoải mái hơn.",vãi mát dễ_thương kimono thun lưng rộng_rãi tý thoải_mái,1,tiki_sentiment
"Shop phục vụ rất tốt, nhân viên tư vấn lịch sự, nhẹ nhàng, hàng y như hình.",shop phục_vụ nhân_viên tư_vấn lịch_sự nhẹ_nhàng hàng y_như hình,1,tiki_sentiment
"Chữ in trên áo bị nhoè, vải dễ xù, màu áo ko phải trắng hẳn.",chữ in áo nhòe vải xù màu áo trắng hẳn,0,tiki_sentiment
"tay áo ngắn quá, nhìn ảnh ko như vậy.",tay_áo ngắn ảnh như_vậy,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời cốp đẹp mà xinh lắm son đánh lì nữa.,chất_lượng sản_phẩm tuyệt_vời cốp đẹp xinh son đánh_lì,1,tiki_sentiment
"Khăn hơi mỏng, mịn.",khăn hơi mỏng mịn,1,tiki_sentiment
"Quần và áo cực đẹp, giá thành lại rẻ, rất rất là ưng có 10sao cho luôn 10 sao, sẻ chỉ ủng hộ shop thôi Đóng gói sản phẩm rất đẹp và chắc chắn.",quần áo_cực đẹp giá_thành rẻ ưng 10 10 sao_sẻ ủng_hộ shop đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
15813525684,15813525684,0,dduongdev_shopee_raw
11445955669,11445955669,0,dduongdev_shopee_raw
68662223437,68662223437,0,dduongdev_shopee_raw
Đóng gói sơ xài.,đóng_gói sơ_xài,0,tiki_sentiment
85752696472,85752696472,1,dduongdev_shopee_raw
"giao hàng nhanh chóng, anh giao hàng dễ thương, shop đóng hói đep.",giao hàng nhanh_chóng giao hàng dễ_thương shop đóng hói đep,1,tiki_sentiment
