review_text,label,source
Sp tạm được.,1,tiki_sentiment
"Nhân viên giao hàng quá đáng , giao hàng mà ko giao tới tận nhà.mà.còn bắt khách hàng ra địa điểm hắn nói để lấy hàng.",0,tiki_sentiment
Shop còn tặng kèm quà.,1,tiki_sentiment
Sp quá xấu so với hình đăng.,0,tiki_sentiment
"Sp nóng, như mặc áo mưa vậy.",0,tiki_sentiment
"Sp dong goi can than, vai len dep.minh rat hai long ve sp.",1,tiki_sentiment
15319884093,0,dduongdev_shopee_raw
85768428605,0,dduongdev_shopee_raw
Mua 3 cái về ko vừa cái nào mặc dù nhìn trong ảnh rất rộng.,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,rat hai long,cam on shop.",1,tiki_sentiment
16217369985,1,dduongdev_shopee_raw
33463709918,0,dduongdev_shopee_raw
Âm bass và âm kick nghe phê vl.,1,tiki_sentiment
áo đẹp. giao hàng nhanh nữa nè. gói sản phẩm chắc chắn.,1,tiki_sentiment
77085142471,1,dduongdev_shopee_raw
Form áo hơi rộng nhưng mặc lên vẫn xinh nha.,1,tiki_sentiment
15718667039,0,dduongdev_shopee_raw
15300390360,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời co dãn tốt.,1,tiki_sentiment
Chất lượng sp rất tốt ❤️❤️❤️.,1,tiki_sentiment
Mất công đổi trả.,0,tiki_sentiment
40704379256,0,dduongdev_shopee_raw
Tốt trong tầm giá.,1,tiki_sentiment
Đẹp chất lượng tạm đc Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
"Chất vải đẹp, form áo đẹp.",1,tiki_sentiment
Tốt vải OK.,1,tiki_sentiment
Chị chủ rất nhiệt tình ak.,1,tiki_sentiment
Măc thich lắm.,1,tiki_sentiment
43565272747,0,dduongdev_shopee_raw
83243173091,0,dduongdev_shopee_raw
Chất lượng sản phẩm rất tốt.,1,tiki_sentiment
Áo đẹp lắm na.,1,tiki_sentiment
41183677520,0,dduongdev_shopee_raw
Áo xinh lắm nhé mấy nàng ❤ với giá này thì áo vậy là đẹp rồi !,1,tiki_sentiment
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
90713307424,0,dduongdev_shopee_raw
Hàg y hình.,1,tiki_sentiment
Dày dặn chất mịn!!,1,tiki_sentiment
😘😘😘 Shop phục vụ rất tốt.,1,tiki_sentiment
C chủ shop nhiệt tình 💋.,1,tiki_sentiment
Hàng tốt ạ.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
"vãi mát rất dễ thương,nhưng kimono cần làm thun lưng rộng rãi tý sẽ thoải mái hơn.",1,tiki_sentiment
"Shop phục vụ rất tốt, nhân viên tư vấn lịch sự, nhẹ nhàng, hàng y như hình.",1,tiki_sentiment
"Chữ in trên áo bị nhoè, vải dễ xù, màu áo ko phải trắng hẳn.",0,tiki_sentiment
"tay áo ngắn quá, nhìn ảnh ko như vậy.",0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời cốp đẹp mà xinh lắm son đánh lì nữa.,1,tiki_sentiment
"Khăn hơi mỏng, mịn.",1,tiki_sentiment
"Quần và áo cực đẹp, giá thành lại rẻ, rất rất là ưng có 10sao cho luôn 10 sao, sẻ chỉ ủng hộ shop thôi Đóng gói sản phẩm rất đẹp và chắc chắn.",1,tiki_sentiment
15813525684,0,dduongdev_shopee_raw
11445955669,0,dduongdev_shopee_raw
68662223437,0,dduongdev_shopee_raw
Đóng gói sơ xài.,0,tiki_sentiment
85752696472,1,dduongdev_shopee_raw
"giao hàng nhanh chóng, anh giao hàng dễ thương, shop đóng hói đep.",1,tiki_sentiment
15940677164,0,dduongdev_shopee_raw
"Chất áo mặc hợp mùa thu lắm, mùa hè sợ hơi nóng.",1,tiki_sentiment
21892948573,0,dduongdev_shopee_raw
"Shop giao sai mẫu, đã nhắn tin hỏi shop và đc shop xin lỗi nhưng ko trả lời có đổi cho mình ko.",0,tiki_sentiment
Chúc shop buôn bán đắt.,1,tiki_sentiment
Hơi bị đẹp nha!!,1,tiki_sentiment
"Thảm dày dặn, đẹp.",1,tiki_sentiment
"Cac loai vai diu xau,dug la mua do tren mag 10c thi het 8c lầm r.te lam nha shop.mih 42k dua ao wan toan 50-53ki hoi s vua đây.",0,tiki_sentiment
13911699071,0,dduongdev_shopee_raw
Shop phục vụ tốt và nói chuyện dễ thương.,1,tiki_sentiment
"Mình mới uống đc 3 ngày, trước đây mình cũng dùng thuốc giảm cân có giá đắt hơn và xuống nhanh nhưng rất khó uống và uống xong chỉ buồn nôn, phê phê lâng lâng cả ngày.",1,tiki_sentiment
Quá đẹp!,1,tiki_sentiment
"Ngũ cốc ăn nhiều thì hơi ngán, khô nhưng giòn, thích hợp để ăn với sữa.",1,tiki_sentiment
"Chất lượng sản phẩm tốt, áo như hình mẫu đã đăng.",1,tiki_sentiment
"Sản phẩm tốt, nhưng đơn vị vận chuyển giao hàng nhanh rất thích lưu kho, đề nghị shop bật giao hàng tiết kiệm để lần sau ủng hộ tiếp.",1,tiki_sentiment
"Cái vạt nó ko vắt chéo kín fan ngực, cho nên hở sâu quá!",0,tiki_sentiment
Mặc mát.,1,tiki_sentiment
Hàng không tương xứng với giá.,0,tiki_sentiment
"áo chất lượng, đẹp y hình <3.",1,tiki_sentiment
"Chất áo quá xấu, thực sự quá thất vọng.",0,tiki_sentiment
"Rất hài lòng, màu đẹp như hình, chất mềm mịn.",1,tiki_sentiment
"Áo hơi mỏng, đen thì không sao nhưng trắng thì lộ rõ, hợp mặc mấy ngày đầu thu, form suông đẹp.",1,tiki_sentiment
mong lần sau shop tv nhiệt tình hơn.,0,tiki_sentiment
79028768107,1,dduongdev_shopee_raw
75445394862,1,dduongdev_shopee_raw
77606058169,0,dduongdev_shopee_raw
73585812716,1,dduongdev_shopee_raw
Mong shop phục vụ tốt hơn.,0,tiki_sentiment
79539627874,1,dduongdev_shopee_raw
Chất lượng sản phẩm tốt nhưng mình cho 4* vì nước xả mà đóng gói chung với bột trẻ em mà không có bao bọc ngăn cách bên ngoài gì hết..,1,tiki_sentiment
Đẹp lắm nhé!,1,tiki_sentiment
Vải mỏng quá né màu trắng ra.,0,tiki_sentiment
11921190109,0,dduongdev_shopee_raw
Giày Ok.,1,tiki_sentiment
87758422178,1,dduongdev_shopee_raw
13538285874,1,dduongdev_shopee_raw
Quá đẹp k còn gì để nói =))).,1,tiki_sentiment
Chất lượng kém.,0,tiki_sentiment
77762766046,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền.,1,tiki_sentiment
"Giao hàng nhanh,.",1,tiki_sentiment
87292113554,1,dduongdev_shopee_raw
88877907687,1,dduongdev_shopee_raw
"Váy shop bán siêu đẹp, vải tốt, rất đáng tiền luôn😍😍❤️❤️.",1,tiki_sentiment
"Giày cực kỳ đẹp, đẹp hơn cả trong ảnh nha mọi người nhìn chắc chắn cực ý ^^.",1,tiki_sentiment
Shop phục vụ rất tốt Thời gian giao hàng tốc độ tên lửa.,1,tiki_sentiment
82700967366,0,dduongdev_shopee_raw
Rất đáng tiền .ok.,1,tiki_sentiment
good...,1,tiki_sentiment
Bị cái form hơi to vs tay lỡ chứ không có ngắn.,0,tiki_sentiment
13552041234,1,dduongdev_shopee_raw
"SP giống hình, nhưng size nhỏ hơn so với size của shop thông báo.",1,tiki_sentiment
Tạm đc thôi.,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, chủ shop xinh gái dễ tính phục vụ chuyên nghiệp.",1,tiki_sentiment
Thiết kế là phần ưng nhất vì nhìn sang sang.,1,tiki_sentiment
Đáng đồng tiền Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn.,1,tiki_sentiment
90702608609,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời đồ rất đẹp sẽ ủng hộ shop tiếp.,1,tiki_sentiment
"chất vải dày, giao hàng nhanh, Đóng gói sản phẩm rất đẹp và chắc chắn.",1,tiki_sentiment
Tư vấn nhiệt tình.,1,tiki_sentiment
Rất đáng tiền ❤️.,1,tiki_sentiment
88429484018,0,dduongdev_shopee_raw
Thời gian giao hàng hơi lâu.,0,tiki_sentiment
22668790908,0,dduongdev_shopee_raw
16242141529,0,dduongdev_shopee_raw
So với giá tiền thì ưng ý hơn nhiều.,1,tiki_sentiment
"Quần dày dặn, đường may đẹp, dáng quần đẹp, màu sắc mượt mà.",1,tiki_sentiment
Đập vào mắt là 175000₫ làm mất hứng .Sản phẩm được. màu đậm hơn hình.áo có mùi như thuốc tẩy giặt mãi ko hết.,0,tiki_sentiment
Chất liệu tốt. 5sao.,1,tiki_sentiment
Đóng gói sản phẩm rất đẹp và chắc chắnThời gian giao hàng rất nhanh.,0,tiki_sentiment
75374140292,1,dduongdev_shopee_raw
"Mua 2 màu đỏ, đen, nude mà giao có 2 màu đen với đỏ.",0,tiki_sentiment
Rất ưng nha shop.,1,tiki_sentiment
1 chiếc áo bị rách ở tay.,1,tiki_sentiment
Tặng sinh nhật bạn mình rất thik!,1,tiki_sentiment
Chỗ bo tay áo chật quá.,0,tiki_sentiment
79029730987,0,dduongdev_shopee_raw
se ung ho shop.,1,tiki_sentiment
Lên form đẹp lắm luôn cực thích.,1,tiki_sentiment
Hơp lý với giá tiền.,1,tiki_sentiment
Hàng không đúng như miêu tả.,0,tiki_sentiment
12660211418,1,dduongdev_shopee_raw
Quần đẹp..,1,tiki_sentiment
90322258341,0,dduongdev_shopee_raw
Hnvcc.,1,tiki_sentiment
16333164284,0,dduongdev_shopee_raw
85670009280,1,dduongdev_shopee_raw
Chất lượng khá tốt ạ.,1,tiki_sentiment
78388691119,0,dduongdev_shopee_raw
Hơi dày.,0,tiki_sentiment
Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Quá đẹp !,1,tiki_sentiment
Cũng tạm được Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
49602024165,0,dduongdev_shopee_raw
31366172016,0,dduongdev_shopee_raw
Nhưng cách phục vụ hỗ trợ của người bán quá kém.,0,tiki_sentiment
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh.,1,tiki_sentiment
"Shop tư vấn nhiệt tình, nhận hàng đúng mẫu mình đặt.",1,tiki_sentiment
Shop đóng gói đẹp giao nhanh.,1,tiki_sentiment
Thích. 5 sao.,1,tiki_sentiment
Lâu nay sd thấy loại này vừa ý nhất.,1,tiki_sentiment
What the fuckss???,0,tiki_sentiment
Đặt váy len nhưng lại giao áo khoác len.,0,tiki_sentiment
Mua cọc tay giao dài tay.vải k co giãn.,0,tiki_sentiment
Áo chất siêu đẹp❤️.,1,tiki_sentiment
20152712849,1,dduongdev_shopee_raw
36435403133,1,dduongdev_shopee_raw
69590136833,0,dduongdev_shopee_raw
"Gửi trả thì shop không chịu phí, phí quá đắt nên không gửi lại nữa.",0,tiki_sentiment
Vải co dãn nhiều.,0,tiki_sentiment
Chất lượng sản phẩm đc.,1,tiki_sentiment
Giao hàng thì rất nhanh nhưng mà tuyết việt nam không làm được slime mây ý ạ và màu bị chảy ra bẩn lắm.,1,tiki_sentiment
Vỏ to nhưng kẹo ít .-.,0,tiki_sentiment
Váy đẹpp Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
"chất đẹp lắm nha, đẹp hơn mình tưởng tượng nên khi nhận hàng rất thích.",1,tiki_sentiment
81604183089,0,dduongdev_shopee_raw
Gói hàng đẹp chắc chắn đúng như mn nói.,1,tiki_sentiment
Thời gian giao hàng rất nhanh Shop phục vụ khá tốt.,1,tiki_sentiment
11179261213,1,dduongdev_shopee_raw
mới dùng thấy ok . đánh giá shop 5*.,1,tiki_sentiment
Váy đẹp cả chất và lượng.,1,tiki_sentiment
Giá như biết shop sớm hơn thì đã đỡ tốn nhiều tiền.,1,tiki_sentiment
"Vãi mỏng, nhìn rất xấu, ib thì shop kh rep!!",0,tiki_sentiment
87286219432,0,dduongdev_shopee_raw
"Sp ổn, cái matxa mặt bị rớt tùm lum các bộ phận, lắp vào khó.",1,tiki_sentiment
75434617692,0,dduongdev_shopee_raw
72585467814,0,dduongdev_shopee_raw
Chất lượng sản phẩm rất kém Shop làm ăn ko uy tín gửi hàng ko đúng hình.,0,tiki_sentiment
"Y hình, mình rất thich.",1,tiki_sentiment
Mình k nghĩ là đồ lại ok như vậy.,1,tiki_sentiment
Áo êm lắm nha.,1,tiki_sentiment
14610250125,0,dduongdev_shopee_raw
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,1,tiki_sentiment
Công ty lớn mà đóng gói sản phẩm quá tệ!!!!,0,tiki_sentiment
mày giống hình nhưng tay hơi xấu. cổ mặc bị quá sát đằng trước còn rộng sau gáy nhiều. dù cố chỉnh cái váy về đằng trước thì chỉ cử động vài cái là lại về như cũ. đằng sau dáng váy xấu.,0,tiki_sentiment
17252488325,0,dduongdev_shopee_raw
"Áo dày mịn , đẹp ngoài mong đợi , shop nhiệt tình sẽ ủng hộ shop, shoo mà có áo như vậy cho người fom 65-75kg thì mua thêm cặp nữa.",1,tiki_sentiment
Màu ko đẹp như hình chup.,0,tiki_sentiment
Hên là vừa size bé nhất.,1,tiki_sentiment
"Cảm ơn shop đã gửi đúng màu mình thích,quần rất đẹp,giao hàng siêu nhanh.",1,tiki_sentiment
"Áo đẹp, chủ shop dễ thương nhiệt tình.",1,tiki_sentiment
Lần đầu tiên mua hàng ở 1HitShop có ấn tượng rất tốt ạ ❤❤❤.,1,tiki_sentiment
Chất lượng ok!,1,tiki_sentiment
62885345686,1,dduongdev_shopee_raw
"Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn, Sip nhanh siêu tốc.",1,tiki_sentiment
Chất và phom ko đep.,0,tiki_sentiment
13474698516,1,dduongdev_shopee_raw
Mình đã nhận được hàng và rất hài lòng cảm ơn shop rất nhiều chất lượng tuyệt vời giá thì rẻ nữa.,1,tiki_sentiment
87202597494,0,dduongdev_shopee_raw
Nhưng nói chung là sp tốt.,1,tiki_sentiment
14666074402,0,dduongdev_shopee_raw
"Chủ shop rất nice, nhiệt tình vô cùng.",1,tiki_sentiment
"Áo không đẹp, khác màu trong hình.",0,tiki_sentiment
34214590097,0,dduongdev_shopee_raw
30856041433,1,dduongdev_shopee_raw
Viền bị sổ chỉ Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Chỉ thừa bị lỗi nhiều.,0,tiki_sentiment
Áo quá rẻ và đẹp.,1,tiki_sentiment
Váy hk đẹp.,0,tiki_sentiment
55816964818,0,dduongdev_shopee_raw
81155332085,0,dduongdev_shopee_raw
Hàng đẹp lắm 😍.,1,tiki_sentiment
"Đóng gói hàng kỹ, chất áo cũng được đó ạ, mềm.",1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời ,Thời gian giao hàng rất nhanh,đóng gói rất cẩn thận.",1,tiki_sentiment
80025894094,1,dduongdev_shopee_raw
Sẽ tiếp tục ủng hộ shop.,1,tiki_sentiment
"Hàng đẹp, giống hình cảm ơn shop.",1,tiki_sentiment
"Chủ shop rất thân thiện, phục vụ rất nhiệt tình.",1,tiki_sentiment
38506566449,0,dduongdev_shopee_raw
89465630390,1,dduongdev_shopee_raw
77308185818,0,dduongdev_shopee_raw
Đai thắt lưng k giống như trong hình.,0,tiki_sentiment
Giày max đẹp đi shop ạ.,1,tiki_sentiment
"This bra looks great with its floral pattern, the form fits well, true to size.",1,tiki_sentiment
Sai mẫu áo mỏng nhắn tin đổi trả k trả lời.,0,tiki_sentiment
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền.,1,tiki_sentiment
Shop gửi hàng siêu nhanh.,1,tiki_sentiment
Chất lượng ...,1,tiki_sentiment
"sp gói dẹp, chắc chắn, sp xai ok.",1,tiki_sentiment
"Cứ tưởng áo vài, thi ra là thun lạnh.",0,tiki_sentiment
"Áo tạm được, có điều hình bị vỡ vì phóng quá to hoặc do mực tin mờ.",1,tiki_sentiment
",nhiệt tình.",1,tiki_sentiment
Sẽ ủng hộ shop dài lâu ạ.,1,tiki_sentiment
Tuy nhiên chất lượng bị nhám.,0,tiki_sentiment
Xin cảm ơn.,1,tiki_sentiment
Bạn nào muốn mua thì k cần phải phân vân đâu nhé.,1,tiki_sentiment
48965268571,0,dduongdev_shopee_raw
Áo đẹp.chất vải ok.,1,tiki_sentiment
Tuyệt vờiiiii.,1,tiki_sentiment
80341851377,1,dduongdev_shopee_raw
"Khá hài lòng mỗi tội dài dài ,may chân mình cũng dài nên Ok luôn :* Eo hơi rộng nên các bạn chọn dưới 1 size nha :*.",1,tiki_sentiment
Thời gian giao hàng nhanh Đóng gói sản phẩm đẹp.,1,tiki_sentiment
Đường chỉ bug ra . về mất sữa lại .Đóng gói sản phẩm tạm được.,0,tiki_sentiment
32180697976,0,dduongdev_shopee_raw
Nói chùn là rất ưng ạ ❤️.,1,tiki_sentiment
81382759845,0,dduongdev_shopee_raw
"Áo mỏng nhưng mịn và mát 👌hàng y hình, rất ok 👌.",1,tiki_sentiment
Áo y hình Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Áo đẹp lắm ak.,1,tiki_sentiment
Mới đặt hôm nay hôm sau đã có 💕.,1,tiki_sentiment
Sẽ ủng hộ shop dài dài!,1,tiki_sentiment
Hàng chuẩn y hình luôn.,1,tiki_sentiment
Nói chung là áo ko đẹp như quảng cáo !,0,tiki_sentiment
Cảm ơn Shop nhiềuu❤️❤️.,1,tiki_sentiment
Phục vụ rất tận tÌnh.,1,tiki_sentiment
91079985678,0,dduongdev_shopee_raw
Hi vọng các sản phẩm khác của shop sẽ chất lượng như thế này!,1,tiki_sentiment
Chữ adidas thành chữ ji ko biết nói chung tiền nào của đấy rẻ tiền ko ưng.,0,tiki_sentiment
"Màu không giống hình,thoa lên như bệnh 😅.",0,tiki_sentiment
Chất dày dặn đường may chuẩn mặc đẹp.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh có chút nhầm hàng cần chú ý hơn.,1,tiki_sentiment
"cổng tai nghe 3.5 đằng trc cắm k nhận , mặc dù đã cắm đúng dây vô main.",0,tiki_sentiment
28913270279,0,dduongdev_shopee_raw
Nói chung rất hài lòng.,1,tiki_sentiment
"Giao hàng cực kì nhanh ^^ Shop dễ thương, phục vụ rất tốt.",1,tiki_sentiment
Nói chung là 👌.➡➡🌟🌟🌟.,1,tiki_sentiment
90823296789,1,dduongdev_shopee_raw
Vải rất mịn.,1,tiki_sentiment
28947926560,1,dduongdev_shopee_raw
"Chất vải áo,quần tạm được.",1,tiki_sentiment
Hàng y hìn.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền.,1,tiki_sentiment
