,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
65,193579455,"Dép lê nữ quai ngang nhăn vải ren 3 phân, dép nữ thời trang nhún bèo mẫu mới","Dép lê nữ quai ngang nhăn vải ren, dép nữ thời trang nhún bèo mẫu mới1. THÔNG TIN SẢN PHẨM️ Dép quai ngang da nhăn phối ren mềm mại, không bong tróc️ Đế dép làm hoàn toàn từ nhựa EVA cao cấp có độ ...",59000,59000,dropship,OEM,0,0.0,0,False,HapuShoes,403,9,0,False,Dép quai ngang,0
66,144338834,"Dép đi trong nhà tắm văn phòng xốp lỗ siêu bền, siêu nhẹ (nhẹ hơn dép nhựa), chống trơn trượt đi mưa, nước, mùa đông","       Dép đi trong nhà tắm văn phòng xốp lỗ siêu bền, siêu nhẹ (nhẹ hơn dép nhựa), siêu rẻ, chống trơn trượt SBSX-1899   =>>THÔNG TIN SẢN PHẨM   - Chất liệu: Xốp siêu nhẹ, siêu bên, chống...",31999,31999,dropship,OEM,0,0.0,0,False,THANH PHÚC SHOP,652,9,0,False,Root,3
67,52386734,Dép quai ngang nữ hình hoa cúc nhiều màu - QA2020,"Màu sắc: Đen- Trắng - Xanh - Vàng -Hồng✧ Size kép phù hợp cho cả nam và nữ khi sử dụng:Size: 36-37 = chân 36,37Size: 38-39 = chân 38,39Size: 40-41 = chân 40,41Dép chất cao su siêu mềm không thấm ...",49000,49000,dropship,OEM,2,5.0,0,False,HƯƠNG GIÀY,1249,3,1322,False,Thời Trang,7
68,182990579,"Dép nữ,mẫu dép C01 có họa tiết mặt cười dể thương,size từ 36-41",       Tên sản phẩm: dép nữ   Công ty TNHH Xuất Nhập khẩu Interwyse   Xuất xứ: Thái Lan   Màu sắc: như trên phần mô tả   size:có hình ảnh mô tả   HÀNG CHUẨN   Thông tin nổi bật :   • Kiểu d...,40000,40000,dropship,OEM,0,0.0,0,False,vucama Store,474,7,0,False,Root,0
69,248405426,"Dép Nhựa Xốp Đi Trong Nhà, Văn Phòng, Nhà Tắm, Dép Quai Ngang Chống Trơn Trượt SBK170","       MÔ TẢ SẢN PHẨM   - Đế dép chống trơn trượt, làm bằng nhựa đúc nguyên khối sử dụng lâu bền   - Vì là nhựa dẻo nên theo thời gian dép vẫn giữ nguyên độ mềm ko bị cứng như các mẫu dép nhựa t...",37000,37000,dropship,OEM,0,0.0,0,False,Hàng Gia Dụng Q9,174,7,0,False,Root,0
70,245238787,"Dép nữ trung niên Dép cho mẹ cho bà cao 5cm - Bao êm, nhẹ, dễ đi","Thông tin sản phẩm: Dép nữ trung niên da xoắn cho mẹ- Size: 36-39- Độ cao 5cmMàu sắc: ĐenChất liệu: nhựa nhẹDép siêu nhẹ Đế cao dành cho các bà, các mẹ.Phù hợp Đi chơi, Đi làm, Đi chợ Xin kính chaod q...",40000,40000,dropship,OEM,0,0.0,0,False,haiquynh06,185,3,0,True,Dép quai ngang,2
71,125784730,Dép nhựa nữ 1821_3,"       Dép nhựa mềm nhiều mẫu nữ hot bằng chất liệu nhựa mềm êm chân khi mang,5 màu và 5 size nhé,các b chọn mẫu màu nh,4 màu đen ,hồng phấn,hồng cam và vàng   ...",48000,48000,dropship,OEM,0,0.0,0,False,khangtranduyshop,715,2,0,False,Root,0
72,254124610,"Dép quai ngang nữ trơn đế răng cưa , dép bánh mỳ chất liệu eva ,dep nữ","       giới thiệu sản phẩm   *thiết kế trẻ trung , năng động   *màu sắc :đen ,kem ,nâu   *size :36-40   *chất liệu nhựa eva đi rất nhẹ và k lo bị mồ hôi chân   Bảng Size :::::   EU 35 = Chiề...",49000,49000,dropship,OEM,0,0.0,0,False,sumo98 store,121,5,0,False,Root,12
73,173276394,"dép nữ,tông thái nữ cao cấp hot trend 2020 siêu dễ thương 21349",       • *) THÔNG TIN SẢN PHẨM   • ✦ Dép nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu được làm từ Cao su .   • ★ Nhiều size và màu sắc để lựa chọn   • ✧ Chức năng: giảm sốc...,38300,35200,dropship,OEM,0,0.0,0,False,ĐỒ DA THÀNH LONG TLG,530,10,949,False,Root,0
74,99326090, DÉP HOA CÚC SIU HOT 2020 TINTIN DNL12,       DÉP HOA CÚC SIU HOT 2020 TINTIN DNL12   Các bác đã sắm đủ bộ hoa cúc chưa nhỉ ?   ️ Màu : Đen - Xanh dương - Xanh lá - Vàng - Hồng - Trắng   ️ Chất liệu : Nhựa mềm (êm chân)   ️ Size : ...,37200,37200,dropship,OEM,0,0.0,0,False,TINTINSTORE,844,10,0,False,Root,0
75,143642548,"Dép lỗ cao cấp mặt cười siêu dẻo ,êm- kèm video ảnh thật","       ️️️DÉP NHỰA DẺO XUẤT HÀN   DÉP XUẤT HÀN đi siêu mềm, êm, đi thoáng mát ko bị mồ hôi chân,đặc biệt là đi ko bị đau chân như các loại dép nhựa lỗ   Dép dùng để đi ở văn phòng,đi trong nhà,đ...",42000,42000,dropship,OEM,0,0.0,0,False,Baby Minh Tú,655,1,0,False,Root,0
76,167607868,dép siêu êm,"        Hot quá trời , Mã dép mới 2022 siêu tiện lợi    Dép Givenchi siêu êm , siêu thích đi vào sướng lắm khách yêu ơi .   Mã dép trẻ trung , tiện dụng cho mọi người . Màu sắc đa dạng .   ----...",45000,45000,dropship,OEM,0,0.0,0,False,Lona House,553,3,0,False,Root,0
77,246208622,Dép chiếu cói quai nhung ngang,"       Nhà Nii lại về thêm mẫu dép mới nè cả nhà    Dép chiếu quai ngang nhung đen   ️ Chất liệu sợi cói tự nhiên kết hợp đế xốp chống trượt và quai nhung đen   ️ Dép đi rất nhẹ, mát và êm chân...",70000,70000,dropship,OEM,0,0.0,0,False,Nii No,185,9,0,False,Root,2
78,125779290,Dép đúc nam nữ siêu nhẹ hot,"       Dép đúc siêu nhẹ nam nữ mẫu hot bằng chất liệu nhựa xốp siêu nhẹ,đúc nguyên khối rất dễ mang muk k sợ sức quai,có size nam và nữ   ...",45000,45000,dropship,OEM,0,0.0,0,False,khangtranduyshop,715,2,0,False,Root,0
79,179911894,Dép Nữ Thời Trang Kiểu Dép Quai Ngang Đáng Yêu Nhiều Màu Đi Êm Chân D02,       Dép Nữ Thời Trang Kiểu Dép Quai Ngang Đáng Yêu Nhiều Màu Đi Êm Chân D02   -DÉP NỮ THỜI TRANG KIỂU HÀN QUỐC   +Thông số sản phẩm dép nữ quai ngang   _Màu sắc: hồng+xanh+xám   _Size: 36-3...,35000,35000,dropship,OEM,2,5.0,0,False,Suno store,487,10,0,False,Root,2
80,186133249,Dép nữ hình cô gái đế bánh mì siêu nhẹ êm chân hàng QC hot,"THÔNG TIN SẢN PHẨM:́P ́ ̀ CÔ GÁI SIÊU KUTEDễ thương xỉu đi ở nhà, đi chơi đều được. Còn tăng chiều caoo nữa. Dáng dép bánh mì nàyy mỗi ng nên có vài đôi cho hạp trend ️️. 2 màu đen , trắng -Size 36...",42000,42000,dropship,OEM,0,0.0,0,False,haiquynh06,455,2,0,False,Dép quai ngang,1
81,244108369,Dép nữ quai ngang chữ H chất cao su đi êm chân chống trơn trượt iDÉP- DL286,"       DÉP NHỰA GIẢ DA QUAI NGANG ĐI MƯA SIÊU BỀN   Dép nhựa nữ giả da mẫu mới siêu hot đã trình làng rồi đây các nàng ơi! Không mua là tiếc ngẩn ngơ ah   Đi dép thôi cũng phải xinh các nàng ạ, ...",45000,45000,dropship,OEM,0,0.0,0,False,IDÉP Giày Dép Nam Nữ,186,4,0,False,Root,0
82,149532730,Dép Thái Quai Ngang Siêu Nhẹ Nhiều Màu,"       ■ Chất liệu : Xốp cao su   ■ Dép dạng quai ngang thoáng mát, làm bằng chất liệu cao su mềm cao cấp, đi không thấm nước.   ■ Dép được đúc nguyên khối nên không sợ bung keo . Rất nhẹ và êm...",39000,39000,dropship,OEM,1,5.0,0,False,Giày dép RYNA,635,8,0,False,Root,2
83,178339892,Dép chiếu thổ cẩm quai ngang đỏ - ND017,       Lại thêm một siêu phẩm xuất hiện dự báo là cháy hàng khét lẹt   Dép chiếu thổ cẩm quai ngang   ️ Chất liệu cói tự nhiên kết hợp đế xốp chống trượt và quai vải canvas   ️ Màu sắc hoạ tiết...,70000,70000,dropship,OEM,0,0.0,0,False,Nii No,493,8,0,False,Root,10
84,161403991,Dép quai ngang nữ ( đế trắng quai trong ) size từ 34 đến 42,       Dép quai ngang trong suốt nữ mẫu thời trang thông dụng được thiết kế và đóng tại xưởng hàng luôn mới đủ mẫu đủ màu size có từ 18 đến size 45 sản phẩm được thiết kế phù hợp cho nhiều lứa tuổ...,38015,38015,dropship,OEM,0,0.0,0,False,Dép Sandanl đồng nai,566,4,0,False,Dép quai ngang,0
85,142082764,Dép nữ thời trang chống nước DX01,"Dép nữ cao cấp chống nước bền đẹp, đi nước thoải mái là vật dụng không thể thiếu đối với các chị em. Chất liệu: cao su mềm đi êm chân, Thiết kế quai xích thời trang, sang chảnh, trẻ trung, xinh xắ...",35000,35000,dropship,zahan,0,0.0,0,False,Zahan,660,5,0,False,Dép quai ngang,1
86,175684759,Màng quấn pe 10cm ️ Màng PE 1 Tấc ️màng quấn hàng hóa đóng gói - Rộng 10cm Nặng 500gram,"       MÀNG PE GIẢI PHÁP AN TOÀN CHO BẠN   Đặc điểm màng pe quấn hàng hóa :   ️ Màng Pe Ngang 10cm    ️ Nặng : 500gram   ️ Màng quấn Pallet có Độ Bền Cơ học cao , có khả năng chịu đựng được lự...",38000,38000,dropship,OEM,0,0.0,0,False,Bao Bì Khả Anh,511,7,0,False,Root,0
87,200992551,"dép chiếu, dép đi biển, dép văn phòng, dép du lịch","       Dép chiếu quai nơ mang trong nhà sản phẩm làm từ nguyên liệu tự nhiên   Quai làm bằng vải  êm chân và tạo sự sang trọng nâng vẽ đẹp của đôi chân người mang   - Sản phẩm mang trong nhà ,vă...",42250,42250,dropship,OEM,0,0.0,0,False,Dép Chiếu,332,5,0,False,Root,5
88,161038116,Dép Fashion Các Màu,"Dép chống trơn dành cho nữ:- Chất liệu: nhựa mềm êm chân- Kích thước size: 36-37, 38-39- Đi trong nhà, phòng tắm hoặc văn phòngTỔNG KHO GIA DỤNG NHUNG TRUNG ...",42900,42900,dropship,OEM,0,0.0,0,False,Gia Dụng Đồ Nhựa,580,3,0,False,Root,0
89,167612057,Dép xốp đúc trám siêu nhẹ,"       DÉP xốp đúc TRÁM SIÊU NHẸ   Chất liệu Eva dép cao su nhập khẩu chống trơn trượt mềm mại, thoải mái khi mang   ------- ---------   LONA’s House   “Buôn cả thế giới - Bán cả vũ trụ”   Hà...",45000,45000,dropship,OEM,0,0.0,0,False,Lona House,553,5,0,False,Root,0
90,179943344,Dép Nữ Hình Nơ Quai Ngang -Chất Liệu Nhựa Dẻo Chống Thấm Nước Mã AA345,"       Khách yêu nhớ folow shop để lấy mã giảm giá 30% và cập nhật mẫu mới nhé ạ   QUYỀN LỢI MUA HÀNG TẠI SHOP   GIá rẻ hơn so với chất lượng,nhập trực tiếp tại xưởng k qua trung gian   Hàng đú...",45000,45000,dropship,OEM,0,0.0,0,False,Thu Huệ Shop,487,8,0,False,Root,0
91,151537804,0Dép bánh mỳ Hoạt Hình Chibi Dễ Thương | Dép Nữ thời trang độn đế siêu êm,"       Dép đúc quai ngang họa tiết couple nam nữ size đơn D171   - Chất liệu EVA siêu nhẹ   - Mịn, êm, mềm, sành điệu   - Đi nước thoải mái   - Cực dễ làm sạch   - Phù hợp với mọi người từ đi...",42000,42000,dropship,OEM,0,0.0,0,False,haiquynh06,630,7,0,False,Root,2
92,244113518,Dép nữ quai ngang nơ gân cao su đế đúc đi mưa siêu bền iDÉP- DL010,"       (*) DÉP NỮ GÂN ĐẾ ĐÚC QUAI NGANG NƠ ĐI MƯA   Đáp ứng đủ các tiêu chí: Đi trong nhà, nhà tắm, nhà vệ sinh, văn phòng hay dùng đi mưa đều rất thoải mái, khô ráo, chống trơn trượt.   Chất li...",50000,50000,dropship,OEM,1,5.0,0,False,IDÉP Giày Dép Nam Nữ,186,7,0,False,Root,1
93,150167468,Dép Tổ Ong Nữ Dép Lưới Nữ Lỗ Siêu Bền Dẻo Khống Trơn Trượt Nữ Duy Nhật Store Dép Quai Ngang Mang Ở Nhà,"Dép làm từ nhựa mềm, dẻo, an toàn cho người mangHàng việt Nam chất lượng caoDép có màu tối dùng đi trong nhà, đi trong nhà vệ sinh, tolet rất đúng điệu luôn mấy chếHàng có size cho nam và nữ luôn nhéH...",50000,50000,dropship,OEM,0,0.0,0,False,Duy Nhật,634,3,0,False,Dép quai ngang,0
94,173237799,"dép nữ,tông thái nữ cao cấp hot trend 2020 siêu dễ thương 21349",       • *) THÔNG TIN SẢN PHẨM   • ✦ Dép nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu được làm từ Cao su .   • ★ Nhiều size và màu sắc để lựa chọn   • ✧ Chức năng: giảm sốc...,38300,35200,dropship,OEM,0,0.0,0,False,ĐỒ DA THÀNH LONG TLG,530,10,949,False,Root,0
95,79324247,Dép xốp lỗ đi trong nhà cho nam và nữ siêu nhẹ (Giá rẻ),       Shop Khangtran31 xin giới thiệu: Dép xốp lỗ đi trong nhà cho nam và nữ giá rẻ   Dép Xốp Lỗ Nam Nữ Đi Trong Nhà Và Nhà Tắm Sẵn Nhiều Màu (Siêu Êm)   Thông tin sản phẩm:   Màu sắc : Nhiều ...,36000,36000,dropship,OEM,0,0.0,0,False,Khangtran31,897,9,0,False,Root,4
96,168955473,"Dép quai ngang đúc phối họa tiết tam giác LuxWear siêu mềm, êm (Dép size nhỏ, tăng 2 size khi đặt) DQN01","       Tên Sản phẩm: Dép quai ngang đúc phối họa tiết tam giác LuxWear siêu mềm, êm DQN01   Mô tả sản phẩm:   - Phân loại: Dép quai ngang   - Chất liệu: Nhựa dẻo, êm chân   - Kích cỡ chung: Fo...",50000,50000,dropship,OEM,0,0.0,0,False,LuxWear,549,6,0,False,Dép quai ngang,0
97,153257627,Dép lê quai ngang ,"       THÔNG TIN SẢN PHẨM   Dép xốp nữ chất lượng   .Chất nhựa mềm đi êm chân,chống trơn và chống trượt,thoải mái khi vận động.️   Siez: 35 - 40   Màu sắc: Hồng, cam   Xin kính chào quý khách...",42000,42000,dropship,OEM,1,4.0,0,False,haiquynh06,625,1,0,False,Root,1
98,125779104,Dép quai ngang hoạt hình,"       Dép quai ngang hoạt hình bằng chất liệu nhựa mềm mại êm chân khi mang,rất thời trang ,có hai loại nhieu size , size 36-37-38-39-40   ...",45000,45000,dropship,OEM,0,0.0,0,False,khangtranduyshop,715,3,0,False,Root,0
99,213492266,Dép nhựa đế cao nữ mềm nhiều mẫu(2059_2069) size 36-40,"Dép nhựa đế cao nữ mềm ngiều mẫu mới size 36_40 bằng chất liệu nhựa mềm mại êm chân,chống nước khi mang rất tốt,đế cao dễ đi và thời trang,có bốn mẫu và ba màu đỏ,đen và kem nhé$$%$‰%%%%%%%$$#####$#--...",45000,45000,dropship,OEM,0,0.0,0,False,khangtranduyshop,259,7,0,False,Dép quai ngang,0
100,182301306,DÉP QUAI NGANG BÁNH MỲ KẺ Ô NAM NỮ ĐI CHUNG- MẪU MỚI HOT TREND,"DÉP QUAI NGANG BÁNH MỲ KẺ Ô NAM NỮ ĐI CHUNG- MẪU MỚI HOT TREND - Dép hot trend 2022 - Kiểu dáng thời trang, trẻ trung hiện đại, mẫu siêu êm, cực đẹp. Kiểu dáng đơn giản giúp bạn dễ dàng mang vào chân ...",68000,68000,dropship,OEM,0,0.0,0,False,Shop Giày Song Ngọc,477,7,1834,False,Dép quai ngang,0
101,101056081,Dép Tông thái nữ đẹp hot trend 2020 trẻ trung năng động 21354,       • *) THÔNG TIN SẢN PHẨM   • ✦ Dép nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu được làm từ Cao su .   • ★ Nhiều size và màu sắc để lựa chọn   • ✧ Chức năng: giảm sốc...,34300,34300,dropship,OEM,0,0.0,0,False,TLG Đồ Da Thành Long,839,9,925,False,Root,0
102,37093598,dép nhựa unx,"- Dép nhựa được làm bằng nhựa trong nguyên chất nên có độ dẻo và mềm - Dép có lỗ nên rất thích hợp đi trong nhà, nhà tắm- Dễ chùi rửa không bám bụi - Chất lượng tốt- Size từ 35 - 36, 37 - 38, 40, ...",45000,45000,dropship,OEM,1,1.0,0,False,Shop Bin Bin,1412,3,0,False,Thời Trang,28
103,116624684,Dép cà rốt siêu êm chân,       Giá cạnh tranh thị trường   Mẫu đang hot trên thị trường   ...,49000,49000,dropship,OEM,0,0.0,0,False,Giày Dép Thùy Phan,768,2,0,False,Root,0
104,124146432,Loai 1 -Dép hoa cúc giả cói Loại 1 ,"       Dép hoa cúc cho các bạn nữ thời thượng 2020 đây ạ   Đế dẻo ko lo gẫy nhá   Thoáng khí, chống trơn trượt, chống mài mòn   Còn đôi nào ưng hơn ko các chê   Shop chuyên sỉ nên đảm bảo giá ...",49900,49900,dropship,OEM,0,0.0,0,False,Shopsieu0811,724,7,0,False,Dép quai ngang,9
105,79640418,Dép xốp lỗ đi trong nhà cho nam và nữ siêu nhẹ (Giá rẻ),       Shop Khangtran31 xin giới thiệu: Dép xốp lỗ đi trong nhà cho nam và nữ giá rẻ   Dép Xốp Lỗ Nam Nữ Đi Trong Nhà Và Nhà Tắm Sẵn Nhiều Màu (Siêu Êm)   Thông tin sản phẩm:   Màu sắc : Nhiều ...,35000,35000,dropship,OEM,1,5.0,0,False,Khangtran31,899,9,0,False,Root,9
106,125778921,Dép bánh mì hai lớp siêu nhẹ nam,"       Dép hai lớp siêu nhẹ nam bằng chất liệu nhựa đúc siêu nhẹ ,hai lớp rất mềm và êm chân khi mang,có bốn màu hót và 5 size nhé   ...",49000,49000,dropship,OEM,1,4.0,0,False,khangtranduyshop,715,8,0,False,Root,2
107,142050498,Dép nữ thời trang chống nước DN1236,"Dép nữ cao cấp chống nước bền đẹp, đi nước thoải mái là vật dụng không thể thiếu đối với các chị em.Chất liệu: cao su mềm đi êm chân,Thiết kế phối nơ nhũ thời trang, trẻ trung, xinh xắnThoải mái êm ...",35000,35000,dropship,zahan,0,0.0,0,False,Zahan,660,5,0,False,Dép quai ngang,0
108,112961466,Dép Tông nữ hot trend 2020 trẻ trung năng động 21358,"       • *) THÔNG TIN SẢN PHẨM   • ✦ Dép nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu được làm từ Cao su .   • ✧ Chức năng: giảm sốc, thoáng khí êm chân.   • ★ Style: Hàn Q...",33000,30400,dropship,ĐỒ DA THÀNH LONG TLG,0,0.0,0,False,ĐỒ DA THÀNH LONG TLG,789,10,820,False,Dép quai ngang,4
109,124146504,"Loại 1 QC- Dép cao su dẻo mềm, êm cho Nam Nữ 2021","THÔNG TIN SẢN PHẨM- Có khả năng chống thấm nước hiệu quả.- Chịu được tác động của thời tiết như mưa, ánh nắng mặt trời...đồng thời có khả năng chống lại sự phá hủy của các loại hóa chất.- Kết cấu đ...",39000,39000,dropship,OEM,0,0.0,0,False,Shopsieu0811,724,10,0,False,Dép quai ngang,0
110,244115310,Dép tai Thỏ đi trong nhà tắm văn phòng (FORM NHỎ) siêu mềm nữ quai ngang chống trơn trượt iDÉP DL207,"       DÉP NỮ QUAI NGANG CAO SU ÊM CHÂN ĐI TRONG NHÀ TẮM VĂN PHÒNG   * Dép đi trong nhà, văn phòng mẫu mới siêu hot đã về rồi đây . Đi dép thôi cũng phải xinh các nàng ạ, không chỉ mặt xinh mà đế...",45000,45000,dropship,OEM,0,0.0,0,False,IDÉP Giày Dép Nam Nữ,186,7,0,False,Root,1
